lh,rh,ls,rs,w,ll,rl,0y,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y,15y,16y,17y,18y,19y,20y,21y,22y,23y,24y
196.9,293.8,2505.72,2423.746,112,158.16,164.16,106.602,253.617,262.439,421.379,315.329,247.86,409.549,318.258,550.896,550.951,762.822,977.67,547.983,759.815,957.091,91.7096,88.8307,112.374,109.436,1024.75,1015.89,977.622,1045.28,1027.78,998.148
184.9,268.6,2430.72,1909.3048,106,160.8,166.56,106.582,256.574,265.337,421.381,315.371,250.654,409.55,318.274,550.849,550.889,762.789,977.694,547.939,759.894,959.972,91.7157,88.8398,115.234,109.457,1021.84,1010.07,977.704,1045.27,1027.77,998.145
178.9,259.9,2491.68,2374.06,110,160.32,165.84,106.586,259.448,268.2,421.365,315.335,250.634,409.529,318.377,550.921,553.793,762.88,977.655,550.828,759.776,957.07,91.6998,88.8188,115.238,109.459,1021.88,1012.96,977.622,1045.24,1027.76,995.329
183.4,245.7,2489.88,2414.5732,110,158.88,163.92,106.572,256.615,265.422,418.48,321.349,250.644,409.56,321.296,553.774,553.861,762.819,977.62,550.869,756.939,954.172,88.8678,88.7993,112.33,109.35,1021.86,1010.06,974.752,1045.3,1030.63,995.312
184.9,234.4,2458.56,2345.0128,108,160.8,165.6,106.57,262.456,268.292,421.425,333.057,253.606,409.585,324.311,550.932,553.835,765.685,977.682,550.817,756.908,957.075,91.6901,88.8268,112.399,115.233,1024.72,1015.89,977.648,1045.28,1027.78,998.13
180,227.2,2504.64,2638.5424,112,156.24,160.56,106.581,265.344,268.441,424.298,341.979,253.632,409.617,336.052,553.832,553.914,765.693,977.613,550.919,759.769,957.098,88.8734,88.812,112.331,109.435,1024.78,1015.95,977.695,1045.27,1027.78,995.337
182.2,215.5,2400.84,1978.8652,106,160.56,164.88,106.595,265.364,271.199,424.324,362.421,253.599,409.701,341.912,553.779,553.852,765.653,977.658,550.88,756.908,957.039,91.7358,88.8489,112.35,115.281,1024.75,1015.92,977.642,1045.22,1027.71,995.335
173.5,217,2502.72,2627.0764,114,158.88,162.96,106.565,268.188,271.274,397.798,459.792,256.53,374.276,412.61,553.787,553.834,765.699,977.652,550.89,759.828,957.138,88.8699,88.8193,112.326,115.238,1024.86,1018.84,977.663,1045.29,1030.61,995.355
169.8,210.2,2469.12,2413.0444,112,158.64,162.24,106.582,268.196,271.326,403.772,477.241,253.698,383.118,436.155,553.859,553.908,765.696,977.661,553.766,759.79,962.923,88.8649,88.8127,112.369,109.508,1024.75,1015.92,980.579,1045.28,1030.61,995.353
173.6,206.2,2463.72,2377.1176,112,158.64,162,106.598,268.18,271.289,409.66,489.106,256.524,386.039,456.621,553.886,556.743,765.729,977.675,553.808,759.847,962.943,91.6881,88.8303,109.501,112.291,1024.8,1015.96,980.634,1045.28,1030.59,995.367
182.6,204,2462.88,2373.2956,112,160.32,163.68,106.58,268.276,271.416,418.45,527.214,256.57,391.948,483.127,556.754,556.807,765.735,977.686,553.865,759.857,959.997,88.8436,88.7923,109.442,109.448,1021.8,1010.07,977.717,1045.26,1027.75,998.127
193.3,207.5,2505.84,2643.8932,114,160.32,163.68,106.591,268.248,271.398,427.286,539.138,253.683,403.718,503.735,556.839,559.719,765.679,977.606,556.76,762.673,965.859,91.686,88.8183,109.456,109.446,1021.82,1012.94,980.654,1045.23,1027.73,995.27
197.9,216.6,2505,2641.6,112,160.56,163.44,106.579,268.307,271.41,424.33,547.986,256.616,406.637,518.555,556.816,559.708,765.675,977.659,556.75,762.757,962.951,91.6885,88.8166,109.457,109.435,1024.68,1013.01,980.559,1045.24,1027.75,998.127
196.9,231.4,2503.2,2630.134,112,160.08,162.24,106.563,268.337,274.214,433.076,556.752,256.616,409.494,530.173,559.766,562.667,765.723,977.582,559.686,762.686,959.967,88.8609,88.8004,109.407,109.382,1021.83,1010.06,977.728,1045.27,1027.78,995.308
189.4,258.4,2486.04,2520.8248,110,160.8,162.48,106.554,268.324,274.196,433.241,565.557,259.465,409.617,533.275,562.631,562.677,765.715,977.696,559.691,759.881,957.072,91.6929,88.8244,109.514,112.352,1024.66,1013,977.655,1045.24,1027.73,998.168
182.9,293.5,2485.56,2515.474,108,159.84,162.24,106.585,268.352,274.208,439.024,571.496,259.535,412.637,547.838,568.547,571.43,765.793,977.763,565.616,762.773,960.045,88.8412,88.8342,109.461,109.466,1024.72,1015.89,980.567,1045.25,1027.74,998.208
240.4,372.4,2465.52,2311.3792,108,162,165.12,106.533,268.342,274.185,436.086,574.3,259.538,412.488,547.965,562.702,565.607,765.803,977.701,559.761,762.762,959.994,88.8268,88.7749,109.502,112.311,1024.67,1013.01,977.746,1045.23,1027.72,998.169
338.3,514.9,2502.12,2392.4056,112,162.24,164.64,106.532,268.366,274.254,436.144,574.517,262.387,415.474,550.944,568.534,568.561,765.813,977.699,565.623,762.84,960.03,88.7714,88.7721,109.412,106.606,1021.83,1010.04,977.789,1045.24,1027.74,998.149
486.6,633.8,2504.4,2295.3268,112,162.24,163.92,106.51,268.301,271.409,436.074,577.299,259.511,412.639,553.739,562.634,562.658,765.702,977.715,559.731,762.839,960.06,88.7739,85.9838,109.466,106.613,1021.8,1010.04,980.574,1045.24,1027.72,998.148
670.7,744.3,2501.88,2409.9868,110,160.8,161.76,106.535,268.247,271.328,433.066,577.275,259.461,415.556,553.829,559.701,559.749,765.791,977.683,556.81,762.782,960.022,88.7828,85.9713,109.452,106.605,1021.84,1010.07,977.756,1045.23,1027.71,998.135
1021.1,904.6,2460.84,1988.8024,108,162.24,162.48,106.537,268.28,271.346,433.113,574.522,262.398,421.34,553.846,559.715,559.762,765.704,977.693,556.805,762.715,960.034,88.8542,88.7527,109.505,109.395,1024.67,1012.98,977.774,1045.26,1027.76,998.148
1575.3,1309,2470.08,2382.4684,112,161.28,161.28,106.535,268.279,271.363,433.245,577.265,259.496,415.518,553.843,559.74,562.627,765.722,977.725,559.697,762.784,962.941,88.8479,85.9651,109.474,109.428,1024.68,1013,980.587,1045.28,1027.78,998.171
1999,1661.2,2453.76,2161.5568,112,162.72,162.72,106.54,268.245,271.338,433.217,577.257,256.622,412.608,553.822,562.654,562.674,765.749,977.7,562.637,762.822,962.955,88.8746,85.975,109.479,109.346,1021.86,1012.96,980.622,1045.29,1030.62,998.148
2614.3,2039.7,2491.8,2377.1176,118,162,162,106.583,268.275,271.407,433.24,574.541,256.579,415.548,553.799,565.586,565.634,765.803,977.722,562.691,762.833,962.902,91.7061,88.7709,109.516,109.393,1021.88,1012.94,980.559,1045.24,1027.73,998.193
3068.2,2388.4,2477.04,1947.5248,116,162,162,106.603,268.281,271.403,433.16,574.423,256.622,415.493,553.756,562.627,562.693,765.786,977.779,559.713,762.829,962.949,91.7188,88.7885,109.47,109.353,1024.7,1012.99,977.795,1045.26,1027.75,998.207
3067.7,2724.7,2482.68,2072.8864,112,161.04,160.8,106.618,268.263,271.407,433.172,574.477,256.583,412.648,553.74,559.74,562.649,765.762,977.762,559.695,762.832,962.961,91.7454,88.796,109.494,109.369,1021.85,1010.05,980.603,1045.24,1027.75,998.211
3064.4,2918,2465.28,1805.3464,112,160.8,160.32,106.617,268.262,271.386,433.14,574.5,256.599,412.575,550.93,559.695,559.763,765.682,977.616,556.79,762.775,960.052,91.7707,88.7968,112.322,109.397,1024.69,1015.88,977.779,1045.22,1027.71,995.306
3059.7,3032.6,2456.64,1622.6548,112,160.32,159.84,106.611,268.264,274.167,433.182,574.366,256.568,412.533,550.88,559.694,559.729,765.727,977.706,556.793,762.813,962.912,91.7235,88.805,109.486,109.369,1024.67,1013.01,977.782,1045.24,1027.73,998.127
3016,3060.3,2450.04,1371.1672,110,157.92,157.44,106.616,268.249,271.4,436.212,568.567,256.515,409.556,547.889,556.825,559.73,765.753,977.661,556.77,765.66,965.857,91.7797,88.8162,112.3,109.489,1024.75,1015.92,980.633,1045.25,1027.74,995.307
3090,3017.5,2398.56,1102.8628,106,161.76,161.04,106.625,268.33,274.217,436.179,565.565,259.478,421.412,547.835,556.835,559.728,765.728,977.639,556.782,762.866,962.912,91.7535,88.8483,112.319,109.412,1024.68,1015.87,977.782,1045.24,1027.74,995.307
3087,3091.3,2486.4,1492.7068,114,161.52,161.04,109.35,268.376,274.253,433.173,556.741,262.396,409.708,533.344,559.708,559.731,765.734,977.648,556.825,762.854,965.838,91.7785,91.7155,112.396,112.307,1024.77,1015.94,980.583,1045.22,1027.69,995.355
3070.4,3088.3,2482.44,1627.2412,114,160.56,160.8,109.354,268.284,274.181,424.371,547.836,256.588,409.696,530.176,556.763,556.786,765.75,977.666,553.908,762.888,965.9,94.6338,91.7535,112.395,109.413,1024.74,1015.94,980.671,1045.24,1027.74,995.369
3050.5,3071.7,2463.24,1592.0788,116,159.6,160.08,109.378,268.31,274.198,427.261,533.231,256.561,403.761,518.49,556.801,556.838,765.732,977.765,556.757,762.873,962.988,94.6361,91.7906,112.372,112.357,1021.75,1010.02,980.606,1045.24,1027.74,998.194
3064.2,3051.9,2439.12,1422.382,116,159.6,160.32,109.394,268.305,271.418,418.434,524.306,259.505,400.775,506.619,556.761,556.818,765.838,977.652,553.884,762.812,962.953,94.6405,94.6437,109.52,109.503,1024.67,1015.87,980.609,1045.23,1027.73,995.336
3091,3065.4,2457.96,1512.5812,120,161.04,161.28,109.448,268.314,274.174,412.634,503.913,259.513,392.043,486.155,556.752,556.817,765.699,977.671,553.882,762.856,962.96,94.7077,94.694,112.326,112.31,1021.79,1010.07,980.591,1045.2,1027.7,998.131
3010.3,3092.4,2488.8,1547.7436,122,156.48,156.96,109.508,268.282,271.413,412.496,486.142,256.614,394.892,471.408,556.747,556.783,765.762,977.627,553.867,762.893,959.994,94.724,97.6011,109.502,115.265,1024.8,1018.81,977.718,1045.22,1027.72,995.31
3086.5,3011.5,2395.32,1238.926,112,160.32,160.56,112.354,265.42,271.255,397.818,459.677,253.643,374.255,418.474,553.851,553.909,765.668,977.631,550.956,762.856,962.92,100.44,100.447,112.326,115.301,1024.7,1015.89,977.778,1045.28,1030.61,995.347
3039.4,3087.8,2485.68,2166.1432,120,157.68,157.92,112.397,265.378,271.201,388.99,435.986,253.581,365.506,392.062,556.785,556.817,762.899,977.66,553.871,762.81,957.015,100.459,100.488,112.345,115.306,1024.66,1012.97,977.574,1045.28,1027.77,995.364
3055.8,3040.7,2430,1972.75,114,158.64,158.64,115.283,265.425,271.264,391.976,418.491,253.666,406.657,409.62,553.909,556.758,762.868,977.671,553.856,762.78,954.221,100.475,100.518,112.316,115.277,1024.69,1013.01,974.801,1045.28,1030.6,995.33
3064.4,3057.2,2450.04,1975.0432,114,158.88,158.64,115.279,265.416,271.306,418.44,412.607,250.756,412.69,388.909,556.825,556.835,765.686,977.631,553.914,762.886,957.079,100.492,100.515,112.315,112.403,1021.85,1012.95,977.644,1045.27,1027.78,995.313
3091.4,3065.5,2459.76,2090.4676,114,160.32,160.56,115.294,268.172,271.408,424.317,389.091,250.746,409.602,380.133,556.793,559.683,762.842,977.671,553.878,759.88,957.091,100.483,100.524,109.502,115.251,1024.81,1015.95,977.655,1045.21,1027.71,995.345
3089,3092.7,2492.16,2270.1016,120,160.08,160.8,115.314,265.386,271.315,418.516,386.134,250.738,409.508,365.382,553.842,553.887,762.863,977.612,550.95,762.751,957.041,100.514,100.519,109.473,112.392,1024.81,1018.79,977.577,1045.23,1027.72,995.292
3048.3,3090.3,2488.44,1970.4568,118,157.68,158.16,115.303,265.32,271.263,415.579,377.202,250.709,406.697,344.969,550.904,550.909,762.858,977.668,550.847,759.831,957.095,100.528,100.531,112.362,115.254,1024.77,1015.93,977.604,1045.26,1027.77,995.349
3071.2,3049.5,2440.44,1625.7124,112,158.64,158.88,115.305,265.285,271.172,418.4,359.559,250.742,406.671,338.913,550.83,550.861,762.849,977.726,547.947,756.877,954.169,100.528,100.541,112.3,115.293,1024.75,1015.9,974.762,1045.26,1027.75,998.183
3029.1,3072.5,2465.88,1388.7484,114,156.48,156.72,115.301,262.436,268.374,418.403,347.767,250.731,406.562,333.103,550.856,550.914,762.857,977.654,547.964,762.722,957.1,100.553,100.538,112.403,115.306,1024.73,1015.88,977.614,1045.24,1027.75,998.131
3065.3,3030.3,2413.2,1154.842,110,158.4,158.16,115.284,262.38,268.279,415.612,339.016,250.652,406.596,321.371,550.917,553.799,762.89,977.635,550.821,762.71,957.126,100.544,100.507,112.36,115.309,1024.74,1015.91,977.638,1045.23,1027.73,995.353
3085,3066.5,2458.68,1850.446,112,159.6,159.6,115.27,256.608,268.203,418.482,333.057,250.636,406.594,318.401,550.842,550.908,765.662,977.612,547.952,762.71,959.978,100.527,100.523,112.374,115.258,1024.75,1015.89,977.698,1045.23,1027.72,995.322
3089.3,3086.4,2480.16,1711.3252,112,160.08,161.28,115.268,259.519,268.227,418.452,321.263,250.679,403.774,315.473,550.819,550.853,762.872,977.636,547.93,759.883,957.124,100.498,100.528,112.338,115.306,1024.75,1015.87,977.67,1045.24,1027.74,998.132
3084.4,3090.7,2487.24,1473.5968,112,159.6,161.28,112.424,253.587,262.394,418.488,315.323,247.793,403.705,306.598,550.895,550.936,762.804,977.677,550.816,762.701,954.233,100.492,100.489,112.372,118.194,1024.68,1012.99,974.796,1045.25,1027.74,998.13
2983.2,3085.7,2480.16,1229.7532,110,158.88,159.84,112.386,250.759,262.394,418.453,297.837,247.698,403.761,303.684,553.785,553.824,762.86,977.703,550.896,762.701,957.107,100.475,100.465,112.402,118.182,1024.76,1015.92,977.649,1045.28,1030.61,998.15
2193.7,3071.4,2463.84,1108.2136,108,157.68,158.4,112.366,250.753,259.51,418.444,297.843,247.726,406.559,303.613,553.823,553.884,762.876,977.687,550.93,759.897,957.076,100.459,97.6579,112.418,115.273,1024.72,1013.02,977.621,1045.26,1027.75,998.128
1528.4,2900.6,2440.08,1112.0356,112,157.2,157.44,112.318,250.641,256.599,418.426,309.521,247.647,403.744,306.55,550.877,550.916,765.667,977.726,550.817,756.909,954.217,97.6393,97.62,112.342,115.253,1024.67,1012.98,977.569,1045.28,1027.79,998.151
1370.1,2710.3,2432.16,1115.0932,112,159.6,159.6,109.484,250.635,256.523,418.406,303.656,247.707,406.663,309.571,550.91,553.802,762.894,977.602,550.816,756.943,957.056,94.7207,94.7356,112.335,112.393,1024.76,1015.88,977.602,1045.24,1027.76,995.311
926.1,2158,2489.76,1235.104,114,155.28,155.52,109.47,250.645,253.66,418.486,303.612,247.743,406.633,309.543,550.916,553.809,762.854,977.647,550.806,756.878,957.072,94.7089,94.7273,112.383,112.389,1024.73,1015.88,977.601,1045.24,1027.74,995.344
539.4,1448.4,2398.32,821.5636,110,158.88,158.88,109.482,250.77,259.485,418.474,297.722,247.81,406.703,312.37,553.915,556.796,765.809,977.684,553.827,759.895,957.056,94.6944,97.5521,109.475,115.278,1024.73,1015.89,977.583,1045.24,1027.75,998.16
362.9,793.3,2483.04,1432.3192,118,158.16,157.68,109.496,253.653,262.41,421.364,312.508,250.633,409.464,312.423,556.742,556.806,765.766,977.606,553.816,762.681,957.085,94.72,94.7392,109.478,115.27,1024.75,1015.9,977.594,1045.22,1027.72,995.318
300,472.7,2470.68,2189.8396,122,156.96,156.72,109.479,256.529,262.484,421.421,321.279,250.658,409.467,315.325,553.827,553.893,765.765,977.66,550.923,762.694,959.968,94.6819,94.7208,109.472,115.269,1024.73,1015.9,977.679,1045.23,1027.73,998.13
255.2,368.4,2441.04,1922.2996,120,159.84,160.56,109.491,256.594,265.375,418.508,318.387,250.701,406.699,318.354,553.796,553.822,765.733,977.689,550.906,759.876,957.105,94.6857,94.736,109.5,115.249,1024.7,1013.01,977.65,1045.26,1027.78,998.132
223.9,321,2523,2389.348,124,158.64,160.08,109.486,262.376,268.3,418.475,321.324,250.715,409.481,318.44,553.795,553.829,765.718,977.701,550.911,759.898,959.959,94.6812,94.7305,109.504,112.41,1021.88,1012.96,977.689,1045.22,1027.78,998.184
214.7,289,2496.6,2219.6512,124,158.4,159.6,109.515,262.406,268.3,421.333,338.864,250.701,409.522,324.305,550.908,553.774,762.885,977.665,550.84,762.685,957.071,94.7366,97.562,112.315,115.268,1024.72,1013.02,977.613,1045.26,1027.77,998.128
201.8,269.9,2494.68,2181.4312,124,156.48,156.96,112.326,265.354,271.236,418.495,347.835,250.773,409.697,341.807,553.783,553.816,762.885,977.611,550.941,759.823,954.178,97.586,97.5964,109.508,115.231,1024.69,1013,974.744,1045.29,1030.61,995.348
209.6,267.4,2456.4,2086.6456,124,157.68,157.44,112.368,265.415,271.34,427.213,388.973,250.713,409.654,374.276,553.819,553.835,762.829,977.655,550.953,756.901,954.215,100.441,100.447,112.309,115.269,1024.8,1018.79,977.563,1045.27,1027.78,995.357
211.5,273.5,2488.56,2438.2696,128,156.24,156.24,112.411,265.431,271.338,430.264,394.924,250.727,409.544,386.062,556.747,556.787,762.888,977.636,553.845,762.727,957.072,100.449,100.458,112.346,112.347,1024.71,1015.89,977.632,1045.23,1027.76,995.359
205.8,261,2456.88,2325.9028,124,159.36,159.12,112.388,265.433,271.281,424.311,415.512,253.572,391.931,403.765,553.889,556.758,765.651,977.706,553.818,759.861,954.155,100.485,100.461,112.406,115.331,1024.7,1015.87,974.751,1045.26,1027.77,998.153
195.9,258.7,2531.28,2812.0612,130,157.92,157.44,112.335,265.41,271.219,389,433.14,253.644,368.394,412.574,553.827,553.862,762.892,977.643,553.774,759.793,954.184,97.6589,97.6494,109.511,115.282,1024.71,1015.88,974.785,1045.26,1027.76,998.122
179.8,248.9,2498.76,2604.1444,128,154.32,153.84,112.373,265.401,271.202,391.898,456.639,253.648,380.155,418.509,553.864,553.907,762.883,977.629,553.801,762.784,957.124,100.448,97.6812,112.335,118.186,1024.73,1015.9,977.625,1045.22,1027.72,995.355
173,237.8,2418.96,2098.1116,120,157.68,157.44,112.377,265.433,271.29,391.922,471.434,253.624,380.187,453.715,553.901,556.777,765.65,977.643,553.792,762.688,959.975,97.6771,100.445,115.257,115.319,1024.78,1015.92,977.648,1045.26,1027.76,995.364
164,237.1,2499.12,2608.7308,126,156,155.76,112.326,268.214,271.314,409.521,494.951,256.554,385.995,471.365,556.746,556.813,762.876,977.671,553.828,762.838,962.933,97.6249,97.6508,112.341,115.242,1024.68,1015.89,977.788,1045.23,1027.71,998.15
162,233,2458.08,2346.5416,122,156,155.28,109.515,268.279,271.424,415.448,509.793,256.579,389.098,486.119,553.876,556.76,765.664,977.646,553.811,759.84,959.987,97.6034,97.6184,112.414,115.3,1024.84,1018.85,977.707,1045.21,1027.72,998.138
165.2,236.3,2456.4,2337.3688,122,157.68,156.72,109.471,268.295,271.421,433.111,530.205,256.595,391.96,503.877,559.687,559.717,765.737,977.69,556.793,762.891,960.033,94.7203,97.5562,112.349,115.3,1021.84,1012.97,977.75,1045.25,1027.73,998.16
172.6,245.2,2493.96,2575.0972,124,158.16,156.96,109.424,268.327,274.249,433.13,545.028,256.585,403.684,518.478,559.731,562.627,765.764,977.628,556.811,762.859,965.862,94.663,94.7236,112.316,115.272,1024.77,1018.8,980.628,1045.25,1027.74,995.37
180.2,256,2506.92,2656.1236,124,158.16,156.96,109.453,268.356,274.274,430.219,553.927,256.612,403.71,527.386,562.664,565.573,765.82,977.709,559.735,765.664,959.997,94.7315,94.7354,112.328,112.36,1024.72,1015.91,977.703,1045.23,1027.71,998.144
189.9,271.2,2504.64,2642.3644,122,157.68,156.48,109.404,268.339,274.243,436.143,565.574,259.469,409.525,533.172,562.667,565.584,765.828,977.701,559.744,765.701,962.98,94.698,94.7073,112.341,115.233,1024.66,1012.98,980.616,1045.22,1027.7,998.128
215.5,296.9,2496.12,2588.092,124,157.2,156,109.387,268.348,274.239,433.22,574.297,259.476,409.572,536.154,559.705,559.766,765.747,977.68,556.811,762.835,959.972,94.6457,94.6898,109.509,112.421,1024.77,1015.94,977.711,1045.29,1030.6,998.148
307.3,338.2,2491.32,2556.7516,126,154.8,153.84,109.375,268.265,271.341,430.15,577.283,259.484,415.588,547.888,562.645,562.671,765.805,977.746,559.751,762.857,960.021,94.6232,91.7624,109.501,112.303,1024.68,1012.99,977.762,1045.24,1027.71,998.202
460.5,432.9,2439.24,2225.002,120,157.44,156.72,109.386,268.27,271.36,430.197,577.301,259.491,409.556,547.915,556.74,556.775,765.746,977.671,553.873,762.728,957.111,94.6247,91.7475,109.518,112.302,1021.88,1012.95,977.698,1045.24,1027.74,998.131
643.5,602.7,2500.2,2588.092,124,155.52,154.8,109.363,268.263,271.369,433.073,574.505,259.465,409.579,550.845,556.825,559.724,765.784,977.656,556.769,762.792,960.004,91.7493,91.7742,109.489,112.338,1024.71,1015.87,977.765,1045.25,1027.76,998.167
886.9,730.8,2456.64,2313.6724,120,157.44,157.2,109.347,268.216,271.311,433.152,574.409,256.605,412.506,550.911,556.756,556.809,765.746,977.688,553.9,762.856,960.042,91.7361,88.8797,109.511,109.383,1024.66,1012.98,977.787,1045.26,1027.75,998.19
1209.3,891.1,2504.04,2592.6784,124,156.96,156.96,106.631,268.275,271.346,433.195,574.47,259.556,415.566,550.996,559.694,559.717,765.743,977.747,556.797,762.759,962.916,91.7558,91.6902,109.492,109.485,1024.8,1018.8,977.788,1045.26,1027.77,998.213
1698.4,1235.6,2492.4,2479.5472,124,156.72,157.2,106.633,268.302,271.395,433.038,574.451,259.554,418.502,553.844,559.76,562.649,765.78,977.641,559.703,762.768,959.996,91.7327,88.8789,109.515,109.456,1021.89,1012.98,977.742,1045.22,1027.71,995.37
2192.5,1645.6,2491.44,2235.7036,124,155.28,155.28,109.359,268.309,271.433,433.145,577.275,259.543,415.471,553.829,562.661,562.693,765.763,977.717,559.756,762.886,960.055,91.7566,91.7102,112.3,109.435,1021.89,1012.97,977.773,1045.25,1027.74,998.194
2471.8,1989.8,2457.36,2025.4936,120,154.8,154.56,109.383,268.28,271.405,433.134,574.506,259.478,418.477,553.878,559.721,562.625,765.695,977.698,556.83,762.8,960.027,94.6399,91.7385,112.334,109.45,1021.87,1012.98,977.757,1045.24,1027.75,998.165
3055.7,2237.7,2448.48,2014.792,118,157.2,156.72,109.422,268.372,274.205,433.231,574.418,262.446,424.325,553.981,559.755,562.674,765.732,977.593,559.711,762.838,962.898,94.6738,91.7578,109.484,109.393,1024.66,1013.01,977.773,1045.23,1027.71,995.278
3023.7,2611.1,2492.16,2413.8088,120,153.6,153.12,109.388,268.351,274.202,433.233,574.466,262.404,424.283,553.978,562.652,562.686,765.728,977.682,559.754,762.808,959.982,94.6686,91.7653,112.358,109.428,1021.87,1012.96,977.714,1045.24,1027.74,995.367
