lh,rh,ls,rs,w,ll,rl
92.5,90,2463.48,2075.64,186,117.8,163
97.5,99.9,2477.76,2306.92,188,119,164.6666667
98.9,110.4,2511.72,2873.36,191,121.4,163
99.6,115.2,2485.44,2438.24,188,120,164.6666667
114.6,115.2,2508.72,2751.84,190,121.2,164.6666667
133.4,111.6,2472.48,2167.76,206,125.6,167
168.1,118.7,2475.36,2148.16,218,139,181.6666667
182.7,124.9,2483.64,2373.56,221,149.8,185.6666667
206.9,134.3,2514.24,2855.72,216,153.2,183
205.8,150.3,2494.08,2548,208,146.8,180
197.5,161.9,2468.4,2144.24,201,142.2,180
188.4,160.2,2488.32,2459.8,197,140.8,179
176,150.7,2469.48,2169.72,195,138.4,178
170,146,2458.92,1977.64,203,137,181.6666667
171.6,148.5,2509.8,2796.92,214,138,182.6666667
168.9,147.1,2506.2,2751.84,217,137.2,181.6666667
163.9,147.2,2493.6,2557.8,212,136.6,180.3333333
160,145.3,2491.92,2538.2,209,138.4,176
154.1,140.9,2448.6,1834.56,204,141.8,177.3333333
153.7,142.9,2492.28,2569.56,204,150.6,177.3333333
155.5,144.8,2511.48,2877.28,204,156.6,174.6666667
152.4,142.5,2482.08,2393.16,207,151.4,174.3333333
151.3,141.9,2499.6,2677.36,212,152.4,172.6666667
150.3,141.3,2487,2471.56,213,148,170.6666667
147.2,139.4,2461.68,2052.12,210,144.2,171.3333333
147,139.4,2495.4,2602.88,212,143.6,171.6666667
146.6,139.1,2510.28,2838.08,219,152.4,167.6666667
142.1,135.4,2427.36,1489.6,218,145,171.6666667
143.4,138.1,2504.64,2742.04,225,144.6,170.6666667
141.9,136.7,2497.44,2626.4,223,144.8,167.3333333
