lh,rh,ls,rs,w,ll,rl,0y,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y
59,332.8,2507.76,2726.0064,308,6418.8,449.04,103.445,259.51,268.447,433.122,580.319,247.764,374.31,480.139,553.886,559.73,765.717,980.702,550.899,765.654,957.115
58.9,301.8,2493.72,2548.6656,282,4524.72,436.32,103.376,265.308,271.256,433.13,574.498,250.661,388.938,506.747,550.918,553.88,768.751,986.464,547.938,762.686,962.904
59.1,281.3,2469.48,2221.5024,262,3304.32,431.04,103.402,265.293,271.186,424.286,565.609,250.63,394.924,527.377,547.944,550.919,765.795,983.523,542.073,756.906,959.96
60.9,265,2453.28,2018.172,238,2111.76,432,103.378,259.536,268.381,424.36,553.839,247.857,400.748,533.328,550.868,553.817,765.783,980.7,544.988,742.288,951.104
63.1,244.7,2459.64,2033.46,226,1408.32,426.96,103.41,262.386,268.37,412.511,533.264,250.692,409.491,547.932,556.738,559.709,768.769,977.788,550.889,742.313,936.439
65.3,225.8,2487,2389.6704,232,1004.64,417.12,103.39,253.58,265.384,388.939,477.262,247.712,406.673,550.849,550.857,553.813,765.814,980.561,542.072,715.794,898.165
65.5,210.5,2495.4,2031.9312,234,862.8,440.88,103.354,253.578,265.371,365.374,433.247,247.725,406.696,547.994,550.798,553.882,765.826,983.503,539.085,703.947,865.879
65.4,172.6,2489.16,2025.816,252,785.04,444.24,100.576,250.648,256.588,338.964,391.934,247.686,412.512,547.901,547.868,550.959,762.858,980.6,533.241,703.902,854.009
72.1,147.8,2466.6,1553.4168,256,724.08,436.8,100.576,247.845,253.593,318.412,362.468,247.66,406.665,536.227,533.242,545.03,756.92,980.593,527.268,689.192,833.399
70.6,136.8,2478.36,2281.1256,224,649.2,481.68,100.579,247.665,247.816,300.721,318.3,244.894,403.705,533.22,530.327,542.075,756.884,980.559,521.487,671.492,821.695
71.8,126.8,2459.16,1992.1824,226,594,600.96,100.584,244.865,247.657,306.579,274.266,244.858,403.699,530.302,524.399,533.245,753.94,977.713,509.666,651.057,812.907
76.5,123.2,2501.64,2446.236,240,552.72,657.36,100.569,244.774,244.805,291.941,256.613,244.88,400.754,527.295,521.472,533.218,756.874,977.704,506.763,645.103,812.753
93.1,120.6,2497.68,2326.9896,214,515.04,808.32,100.572,244.732,244.734,291.819,230.08,244.87,394.949,524.436,527.273,536.153,756.938,977.708,512.61,650.947,812.843
98.4,118.1,2482.44,2114.4864,222,487.68,968.4,100.588,244.761,244.789,288.892,221.096,244.868,389.147,524.382,530.284,544.96,762.755,977.758,521.423,671.482,815.798
91.3,116.7,2486.28,2244.4344,234,454.56,1248.96,100.623,244.764,244.763,283.058,215.393,244.886,400.757,524.402,539.093,550.854,762.865,977.751,530.241,686.208,830.466
96.5,115.8,2445.48,1759.8048,222,436.08,3563.04,100.626,244.776,244.785,286.04,218.339,244.904,392.016,524.32,542.091,550.934,765.692,977.733,530.368,695.166,856.885
117.3,115.4,2277.6,1915.7424,226,424.32,6800.16,100.599,244.836,244.813,288.947,224.098,247.636,394.936,524.36,545,553.768,765.828,980.587,533.29,709.777,877.546
151,115.7,2358.84,2528.7912,214,412.8,7357.2,103.363,244.916,244.904,291.822,244.717,247.729,406.591,527.404,550.957,556.792,768.689,977.77,545.028,718.643,883.547
173.8,115.5,2276.28,2541.0216,242,396.72,7345.92,103.385,247.84,247.821,318.466,294.936,250.627,406.616,539.12,550.803,550.92,765.721,980.573,542.038,739.238,927.674
198,114.7,2076,2192.4552,292,385.2,7378.08,103.406,250.624,250.68,312.462,336.038,250.63,409.605,550.788,550.925,553.802,765.799,980.632,547.911,745.107,948.246
223.1,114.9,2080.92,2132.832,332,376.56,7373.76,103.395,253.595,253.68,330.174,385.935,250.716,412.494,550.937,553.886,553.904,768.674,980.634,550.91,762.798,959.965
211.4,114.9,2053.68,2088.4968,366,364.08,7303.44,103.447,256.589,262.432,359.517,415.553,250.77,412.561,556.728,556.795,559.688,768.681,980.554,553.852,762.743,971.716
188.4,115.8,1894.2,1652.7888,362,363.84,7418.16,103.478,265.321,268.399,380.121,459.561,253.684,427.291,556.856,565.615,568.531,774.545,980.662,562.668,762.826,974.627
169.8,118.8,2048.52,2363.6808,360,361.2,7414.8,103.525,262.433,268.411,406.644,503.901,250.696,412.501,553.954,559.703,562.663,771.668,980.632,556.78,765.689,974.698
152.5,118.7,2068.56,2380.4976,322,351.36,7411.68,103.358,265.293,271.229,412.465,536.14,250.698,412.546,553.764,559.692,562.656,765.863,980.65,553.911,765.731,971.773
140,121,2087.64,2394.2568,302,341.04,7374.72,100.631,262.441,271.24,433.177,556.849,250.65,409.573,542.084,559.699,559.752,768.695,980.692,556.743,762.79,971.759
132.9,120.3,1787.04,2155.764,286,335.04,7356,103.469,262.422,271.278,433.03,574.492,247.773,400.77,524.32,556.828,559.747,768.665,980.655,556.743,762.692,974.685
141.9,117.7,1809.36,1938.6744,276,329.76,7350.24,103.604,262.458,271.376,436.036,577.495,247.719,389.124,500.81,559.697,562.637,771.679,980.589,556.797,762.8,974.719
154,116.1,1915.08,1882.1088,256,330.72,7393.44,106.325,262.415,271.413,439.063,577.441,247.685,377.186,465.514,559.692,562.67,765.714,977.631,553.907,762.815,974.698
150.8,115.5,2072.88,2241.3768,238,325.44,6988.8,103.631,262.434,274.256,436.015,577.276,244.874,359.53,433.245,559.725,559.721,762.684,977.614,559.691,765.732,974.803
143.2,114.1,2189.04,2265.8376,250,319.2,6500.4,106.32,259.459,271.338,433.061,568.561,244.843,386.046,430.153,556.796,553.888,756.94,971.689,559.69,762.829,974.62
134.5,113.8,2165.64,2363.6808,254,316.56,5328,103.609,250.67,268.425,418.451,553.73,238.915,324.257,341.845,553.879,553.787,745.136,954.047,556.764,765.673,974.736
114.1,113.7,2139.6,2131.3032,236,314.4,4273.92,103.576,247.752,268.263,412.663,545.003,233.033,277.168,300.756,550.899,547.94,727.46,939.393,553.795,765.706,974.723
99.2,113.2,2293.44,1885.1664,284,338.88,3434.88,103.55,247.696,268.195,412.569,547.891,230.061,271.205,286.037,547.882,539.141,715.569,924.644,550.843,762.727,974.668
103.6,112.9,2232.24,1671.1344,266,377.28,3121.44,103.452,247.656,265.332,406.605,503.814,233.047,244.742,286.037,547.971,542.041,698.148,901.177,550.886,762.8,971.809
101,113.6,2375.04,2441.6496,244,384.72,2702.16,100.609,244.82,265.365,394.912,483.115,224.29,262.419,286.037,547.862,536.171,674.463,880.453,550.836,759.856,974.591
88,112.1,2215.8,2106.8424,278,423.12,2131.44,100.562,244.691,262.399,391.926,480.316,224.122,271.393,230.045,533.255,530.217,651.052,856.921,539.078,762.696,971.808
75.5,110.9,2199,1854.5904,232,455.04,1737.36,100.542,241.805,259.469,391.981,480.289,221.238,268.313,221.195,530.284,524.408,639.112,836.37,533.222,750.997,971.796
69.3,110.7,2224.92,1787.3232,214,504.72,1441.68,97.6616,238.94,253.656,386.119,462.569,221.19,262.386,206.505,524.363,512.636,618.63,821.719,527.327,753.929,971.734
65.3,111.3,2289.96,2050.2768,264,673.44,1224.96,97.5806,238.934,250.757,389.001,465.583,221.268,250.727,200.651,521.459,512.596,609.788,812.872,524.434,751.029,974.627
65.1,109.5,2393.88,1715.4696,282,1574.4,1088.4,94.689,238.876,250.78,388.991,465.53,221.181,250.633,200.634,518.482,509.64,615.599,815.751,524.378,753.992,974.605
64.6,110.8,2498.88,2434.0056,278,3718.32,960,94.6594,238.909,253.672,391.993,480.192,221.162,253.581,200.805,524.329,512.62,624.468,830.433,527.31,751.029,974.601
65,113.8,2502.24,2453.88,278,5803.44,853.44,94.6883,236,253.632,392.025,483.235,218.289,265.393,215.3,527.354,521.419,645.009,839.297,530.322,759.883,974.717
70.5,131,2482.08,2253.6072,336,6966,794.16,97.6535,241.801,259.459,400.783,486.173,221.244,274.199,238.936,533.199,527.334,692.104,880.558,536.213,759.821,971.811
69.9,167.3,2461.92,2097.6696,368,7303.2,747.36,97.643,244.835,265.391,412.487,530.314,227.079,265.345,238.936,539.09,533.211,712.695,904.162,544.993,756.866,971.811
66.5,208.2,2444.52,1990.6536,378,7304.88,699.6,100.467,247.726,265.381,430.145,565.58,230.136,285.932,238.936,544.995,536.156,721.62,927.569,550.829,756.953,974.621
64.4,256.8,2443.92,2012.0568,410,7420.8,684.48,97.6513,247.752,268.256,433.064,574.377,230.033,250.692,288.858,547.964,547.878,739.339,951.137,550.812,765.777,974.723
61.9,300.4,2501.52,2748.9384,418,7408.56,651.36,103.359,247.868,268.314,433.053,574.488,238.873,268.353,303.7,556.815,556.737,762.693,965.907,556.809,768.689,974.723
60.3,304,2495.28,2670.9696,428,7403.04,616.08,100.597,250.689,268.315,424.345,574.395,244.644,297.843,341.889,553.904,553.839,759.836,977.577,553.87,762.843,974.682
59.2,284.8,2492.52,2634.2784,418,7362.72,593.28,103.391,256.544,271.204,433.207,577.513,244.791,315.351,365.593,556.825,559.744,765.727,977.702,556.737,762.849,974.718
58,261.3,2472.12,2378.9688,392,7317.84,578.4,103.373,259.489,268.447,430.217,577.376,247.673,341.962,412.529,550.957,553.786,762.892,983.561,550.934,765.677,974.737
58.1,240.3,2450.04,2093.0832,394,7381.92,571.2,103.441,259.513,271.179,439.11,577.367,247.762,365.439,450.74,553.815,553.911,765.841,989.39,550.938,762.828,974.709
58.7,228.3,2481.6,2496.6864,410,7396.08,549.84,103.451,262.384,268.398,421.393,565.621,247.875,371.352,480.375,553.892,556.799,765.772,983.602,550.94,765.817,974.689
58.3,218.4,2497.32,2701.5456,382,7062,552,103.411,259.523,268.355,421.354,553.775,247.812,386.157,506.816,553.881,556.822,765.684,980.7,550.921,765.719,971.782
58.2,210.5,2498.76,2649.5664,354,6638.16,527.52,103.463,259.487,268.313,412.578,533.292,250.65,397.803,530.386,553.818,556.758,771.594,983.561,550.938,765.671,965.905
59.3,223.5,2490.48,2310.1728,318,4400.4,514.08,103.381,256.537,265.373,403.723,509.665,250.647,409.573,550.77,547.985,550.927,765.84,980.705,547.897,754.01,954.026
60.5,232.6,2467.8,2018.172,310,3485.28,488.4,103.55,253.681,259.537,368.454,439.149,250.769,412.496,556.745,556.776,559.761,768.715,983.572,550.892,742.209,933.507
65.4,227.8,2451.24,1799.5536,270,2467.92,481.44,103.547,253.687,256.576,341.832,403.713,253.649,412.657,553.866,559.707,565.569,765.784,986.457,553.844,742.117,927.634
69.1,194.7,2484.96,2175.6384,256,1634.16,484.56,103.5,250.734,253.615,318.495,365.418,250.757,412.534,553.731,556.731,559.751,765.839,986.492,550.913,730.388,904.031
67.2,165.4,2501.52,2021.2296,252,1329.36,506.16,100.631,250.67,250.696,300.674,335.997,250.755,406.692,547.865,550.851,553.888,765.817,986.497,544.962,715.624,880.583
66,151.1,2498.4,1983.0096,250,1100.88,501.36,103.353,247.729,247.692,294.796,297.785,247.861,406.57,542.032,544.954,553.763,765.801,983.585,533.238,701.026,856.98
68.1,137.2,2461.92,1201.7928,224,973.44,476.16,100.626,244.872,244.788,291.851,268.429,247.724,403.684,533.257,533.298,547.924,765.709,986.444,527.403,692.19,842.291
66.6,128,2471.04,1723.1136,196,861.36,468.72,103.361,244.88,244.773,280.083,244.72,247.785,409.578,533.275,530.272,542.032,765.746,986.483,524.33,671.566,827.595
62.5,121.1,2451.72,1613.04,192,786.24,498.48,100.608,244.855,244.736,271.399,212.439,247.762,409.54,530.221,524.376,533.232,762.751,983.586,509.734,650.969,812.84
60,118.5,2487.84,2125.188,200,722.16,581.76,100.556,244.888,244.873,265.408,194.783,247.734,400.79,521.499,530.273,542.073,762.831,983.555,521.484,645.149,809.981
58.1,118.2,2497.56,2189.3976,208,665.52,664.56,100.572,244.86,244.823,253.635,185.873,247.74,406.689,527.253,530.361,547.919,765.758,983.588,524.353,648.026,812.771
57.4,118.4,2445.96,2239.848,196,606,785.04,100.555,244.809,244.754,250.679,185.967,247.735,403.731,527.189,530.329,547.891,765.676,986.443,524.327,650.942,812.813
62.9,117.1,2344.56,2245.9632,206,562.08,980.88,100.564,244.812,244.761,250.755,191.833,247.715,400.772,527.237,536.173,550.869,765.676,983.554,527.33,671.612,824.586
75,114.7,2145.36,1692.5376,228,532.56,1430.4,100.556,244.817,244.778,268.28,197.636,247.692,400.808,527.307,533.226,547.909,762.866,983.526,527.301,683.322,836.369
103.8,113.9,2229.6,1744.5168,232,507.84,5509.68,100.559,244.907,244.855,277.158,224.321,247.743,406.596,530.282,550.849,556.742,765.759,983.542,539.128,718.642,880.452
164.6,113,2232,1512.1392,206,483.84,7154.4,100.514,247.7,247.712,291.884,244.877,247.809,403.771,536.156,550.899,556.773,774.555,986.525,542.041,721.659,895.292
166.5,111.9,2042.28,1050.4416,240,472.08,7366.8,100.594,247.71,247.732,306.62,288.937,247.748,406.603,539.14,553.777,556.774,771.643,986.454,544.996,736.258,915.864
129.4,113,2032.44,2103.7848,282,456.72,7398,100.626,247.881,250.742,356.568,333.055,247.82,409.598,547.979,556.794,562.649,783.43,986.525,550.925,759.898,939.398
105.2,111.9,1985.04,2044.1616,300,436.56,7342.32,100.608,250.642,253.586,330.113,371.371,247.769,409.608,550.813,553.9,559.72,783.36,986.516,550.896,756.936,957.074
93.3,111.2,1967.76,1608.4536,302,420.24,7315.68,103.392,253.689,265.314,359.506,415.489,250.628,409.685,553.813,562.656,568.521,783.339,989.412,556.796,762.836,971.774
87.4,111.5,1829.04,1437.228,296,409.44,7300.8,103.428,262.429,268.315,377.254,456.575,250.763,412.492,553.942,559.722,565.588,780.493,989.403,556.771,762.817,977.641
86.3,112,1829.16,1362.3168,274,405.84,7411.2,103.561,265.336,271.235,403.681,497.896,253.587,415.543,553.95,559.759,565.601,774.549,983.612,556.809,762.784,974.737
85.3,114.4,1859.28,2164.9368,264,385.2,7273.2,103.558,265.33,271.274,412.629,533.186,250.684,412.575,553.712,565.597,568.555,774.575,986.498,559.732,762.839,977.639
85.1,113,1805.16,1322.568,250,383.04,7392.24,103.607,265.395,271.404,433.233,556.764,250.688,409.622,539.125,565.565,565.642,774.579,986.537,559.744,762.762,977.581
81.5,114.2,1860.24,2218.4448,258,370.08,7302.24,103.607,265.325,271.336,430.255,574.463,247.847,400.786,527.181,559.693,559.76,771.617,989.387,556.804,762.763,974.735
78.7,112.1,1845.36,1749.1032,274,365.04,7241.04,103.642,262.426,271.275,433.056,580.284,247.672,391.929,503.733,556.822,562.658,777.521,986.544,553.918,765.709,977.591
97.5,111.8,2091.96,1837.7736,282,360.96,6880.08,106.371,259.546,271.352,433.247,580.286,244.881,380.134,477.246,562.654,568.553,780.469,986.527,556.812,765.662,974.774
117.9,111.6,2217.36,2161.8792,262,354.48,6081.6,103.631,253.667,271.224,427.294,577.315,244.721,338.884,406.669,556.787,556.809,765.823,983.508,556.742,765.728,977.604
106.1,111.8,2323.44,2562.4248,258,345.36,4685.76,103.627,250.725,268.396,427.315,568.589,241.76,338.957,374.313,556.746,553.908,762.783,977.6,556.782,765.672,974.812
102.6,111.2,2167.56,2539.4928,248,336.72,3888.96,103.557,247.718,268.22,415.559,556.857,230.103,356.582,374.313,550.912,550.83,750.993,965.928,550.947,765.67,974.786
98.6,110.7,2271.12,2293.356,262,340.08,3194.16,103.494,244.892,265.371,418.442,556.759,227.117,250.663,280.124,553.842,550.93,745.194,954.035,553.864,765.675,974.791
90.3,110.8,2339.88,2323.932,264,362.88,2844.96,103.389,244.872,262.483,415.561,553.739,227.142,268.317,277.183,550.962,547.981,739.156,930.551,553.845,765.763,974.803
81.4,109.8,2372.64,2083.9104,248,398.88,2430.96,103.371,244.813,265.34,418.426,550.836,224.255,268.317,277.183,544.966,536.179,712.815,907.022,547.899,762.813,974.788
75.3,110.1,2475.36,2481.3984,258,429.12,1994.4,103.38,244.743,265.306,412.571,533.232,224.149,283.054,247.669,539.134,533.208,695.24,883.551,545.012,759.886,974.741
70.6,110.3,2483.52,2521.1472,228,460.8,1589.04,100.612,244.669,259.541,409.526,512.669,224.098,268.286,224.232,533.215,530.218,674.514,865.878,536.199,759.904,974.772
66.1,110.6,2496.84,2608.2888,218,494.4,1372.32,100.577,244.684,259.555,406.699,506.754,224.112,259.531,221.085,530.348,527.363,656.807,854.06,536.139,759.862,974.733
63.6,110.5,2480.64,2403.4296,230,540.48,1155.84,100.527,244.654,256.58,400.781,483.213,224.137,262.47,221.148,530.331,527.287,644.963,845.17,533.296,759.835,974.69
62.9,110.7,2463,2122.1304,278,723.36,1021.68,100.524,244.745,259.529,397.866,497.871,224.222,271.334,224.343,530.233,524.364,642.027,839.346,533.216,753.963,974.62
61.6,109.8,2463.12,2119.0728,302,1569.36,907.2,100.505,241.743,259.493,403.671,492.018,221.13,247.766,238.842,530.302,524.446,645.044,842.274,533.29,759.862,974.624
59.9,110.8,2502.96,2620.5192,296,3405.12,829.2,100.529,244.699,265.387,403.741,486.17,221.29,244.786,238.842,533.258,527.36,659.78,856.945,542.065,762.703,974.68
58.7,110,2502,2536.4352,282,5879.76,783.6,100.576,244.686,265.302,409.67,530.311,221.244,268.382,271.27,542.052,533.204,700.997,886.461,550.799,759.874,971.802
57,109,2499.48,2438.592,318,6748.56,738.96,100.508,244.806,265.424,424.331,562.709,224.193,244.726,285.961,542.03,533.222,706.908,907.116,547.937,762.817,974.658
56.1,109.2,2460.48,2045.6904,330,7194,700.56,100.471,247.664,265.391,424.331,571.422,230.101,291.893,330.143,547.924,542.056,727.453,930.481,550.828,762.727,974.667
55.8,112.8,2450.4,1912.6848,342,7341.84,688.32,100.543,247.729,265.415,427.232,568.583,238.862,341.91,377.183,553.794,547.984,742.253,951.103,553.879,765.698,974.809
56.1,127.9,2464.2,2103.7848,350,7418.64,663.6,100.604,247.864,268.211,430.25,574.343,241.892,347.83,389.146,556.806,553.866,762.697,968.818,559.692,765.846,977.635
55.1,159.6,2501.88,2570.0688,358,7227.84,625.68,100.576,250.767,268.264,433.058,574.51,244.757,347.787,415.612,559.757,559.684,762.884,977.609,562.642,771.647,977.642
57.8,186.7,2406,1330.212,358,7410.72,610.56,103.432,253.689,268.399,433.126,577.477,244.894,365.502,453.798,562.668,559.766,765.773,986.513,562.673,771.626,977.663
58,200.3,2495.76,2534.9064,366,7380,582.72,103.345,259.51,268.45,436.08,580.399,247.795,383.031,483.291,562.691,565.592,771.673,989.458,562.627,771.67,977.642
58.2,204.2,2480.28,2330.0472,354,7335.6,566.64,103.41,262.425,271.186,436.029,586.19,247.767,389.004,509.748,568.554,571.493,777.501,995.253,562.697,765.791,974.752
59.1,211.5,2458.44,2025.816,328,7348.08,553.92,103.337,259.504,268.425,433.256,580.321,247.77,391.948,533.176,556.826,562.659,771.679,992.39,556.74,765.723,977.666
59.7,224.2,2464.8,2036.5176,358,7413.36,556.08,100.55,256.529,268.312,433.181,577.427,247.716,409.621,550.774,562.651,568.518,768.689,992.353,559.707,765.8,977.647
56.9,228.4,2497.92,2434.0056,350,7206.72,519.84,100.606,256.533,268.24,424.336,574.366,247.715,409.609,553.77,556.761,559.698,765.743,989.454,553.844,765.758,977.597
57.3,211.7,2402.76,1215.552,342,6819.6,516.24,100.547,253.62,265.372,412.567,553.858,247.805,406.598,553.852,550.871,553.865,768.668,989.446,547.949,762.701,957.094
57.6,199.2,2448.6,1687.9512,334,5123.52,510,100.631,253.673,265.367,415.459,539.072,247.818,409.635,551.012,547.922,550.919,768.741,989.474,542.039,759.805,957.016
57.8,188,2478.48,2146.5912,314,3922.8,500.64,103.335,256.51,265.375,406.6,521.406,247.86,412.483,553.76,553.806,556.753,768.701,992.319,547.955,756.853,951.138
61.4,170.9,2457.6,1770.5064,294,2929.44,493.44,103.407,253.635,262.451,391.947,483.298,250.649,406.673,550.744,556.825,562.703,774.549,989.406,550.919,742.264,933.463
68.6,149.2,2443.2,1668.0768,260,2076.48,508.08,103.405,250.729,259.467,365.476,450.81,250.663,412.465,550.791,556.8,562.653,774.582,989.479,550.953,721.628,915.894
74.9,141.7,2499.12,1912.6848,246,1500.72,484.56,103.383,247.853,250.74,341.999,409.543,247.852,406.71,547.858,553.902,559.766,774.549,989.43,550.852,721.614,901.08
84.3,131.5,2500.56,1779.6792,244,1235.76,494.16,103.417,247.728,247.793,315.5,365.363,247.739,412.5,544.929,553.779,556.843,768.751,989.432,547.92,724.534,880.575
81.9,123.3,2481,1461.6888,226,1221.12,502.8,103.42,247.683,247.645,291.796,327.23,247.744,412.514,547.941,547.97,553.866,765.804,989.423,539.095,712.715,859.969
79.4,118.6,2478.36,1869.8784,224,1086,496.8,103.407,247.693,247.702,338.997,306.564,247.729,412.578,542.06,547.891,553.874,765.811,989.452,533.235,692.115,845.205
84.8,115.1,2439.12,1539.6576,192,895.68,497.28,103.367,244.902,244.886,274.222,268.37,247.683,406.685,536.194,533.266,547.923,762.849,989.449,527.26,674.456,833.339
80.2,112.9,2472.12,2180.2248,172,811.2,572.4,100.586,247.61,247.671,274.262,244.863,247.702,409.512,539.092,530.259,544.97,762.776,989.445,518.489,665.588,821.637
71.4,112.4,2499.12,2296.4136,170,756.72,594.24,100.507,244.858,244.884,259.505,221.196,247.678,409.639,542.007,530.372,547.942,762.772,989.437,521.481,656.823,815.798
64.7,112,2496.48,2372.8536,178,696,663.12,100.517,244.791,244.767,253.588,200.69,247.638,409.555,539.116,530.347,547.911,765.691,989.454,524.333,651.024,815.802
59.8,111.8,2489.4,2551.7232,184,642.48,779.76,100.523,244.838,244.845,262.43,197.611,247.654,406.664,544.981,547.944,556.773,768.748,992.337,536.142,686.219,836.37
57.1,112.4,2409.72,2171.052,210,596.4,1035.36,100.501,247.632,247.651,253.588,197.818,247.757,409.66,547.885,550.812,556.804,768.681,992.348,536.203,695.197,853.981
55.8,113.8,2286.12,2060.9784,256,561.12,1569.12,100.586,244.879,247.649,271.293,221.314,247.635,406.586,545.034,550.9,556.846,768.741,989.437,542.092,715.671,865.854
54.5,116.7,2372.28,2216.916,256,539.52,5303.52,100.569,247.681,247.65,291.733,244.8,247.752,409.488,547.927,553.798,559.743,771.629,992.366,545.038,736.329,886.455
55.1,119.1,2232.6,2510.4456,224,511.44,7182.96,100.618,247.755,247.751,294.895,277.166,247.843,406.715,550.86,550.912,556.81,774.568,992.338,542.057,736.324,909.952
62.7,117.2,2179.56,2597.5872,234,486,7334.88,103.351,247.79,247.863,294.831,277.166,247.798,412.514,550.999,556.824,565.574,780.41,989.474,553.773,745.11,930.546
76.1,115.2,2022.36,2190.9264,264,476.16,7362.24,103.349,247.889,250.684,306.582,341.943,250.629,409.71,553.747,556.765,559.75,777.485,992.324,550.924,751.021,948.219
102.3,115.3,1879.56,2050.2768,296,462,7322.88,100.622,250.671,253.694,338.891,388.992,247.85,409.664,553.883,556.755,559.709,780.449,992.336,550.919,759.834,954.195
128,114.7,2090.64,1747.5744,314,450.48,7371.6,103.36,253.661,265.285,368.474,439.097,247.859,412.568,556.765,559.724,562.681,783.439,992.395,553.87,765.676,974.704
132.3,114.4,1869.36,1889.7528,320,438.96,7407.12,103.379,262.461,268.416,391.955,489.157,250.739,412.639,559.789,565.572,568.512,786.24,992.42,556.825,762.886,980.585
115.9,114.4,1780.32,1967.7216,298,426.96,7417.68,103.361,265.418,271.294,409.557,530.316,253.641,421.4,565.619,574.364,574.465,786.307,995.259,571.436,774.604,986.473
100.7,114.1,1838.52,2111.4288,280,411.6,7405.44,103.371,268.219,271.434,433.121,556.827,253.592,412.644,562.71,568.571,574.36,783.332,992.413,565.595,765.728,983.516
89.1,113.5,1958.88,1966.1928,256,396,7362.72,100.591,268.177,271.391,430.199,577.291,250.762,415.494,556.814,574.396,577.312,783.367,992.382,571.456,768.721,980.663
82.4,112.6,1738.32,1825.5432,222,384.48,7321.92,100.54,265.439,271.414,439.121,586.171,250.702,418.457,553.728,577.35,577.394,786.306,995.229,574.465,765.848,980.653
80.6,112.3,1754.4,1452.516,234,379.68,7385.04,100.583,262.498,271.292,436.061,586.243,247.809,412.498,547.986,568.562,571.45,783.441,992.403,568.514,765.822,980.681
77.3,112.8,1816.08,1955.4912,254,376.32,7371.84,100.521,259.5,271.227,433.196,583.223,247.662,406.646,536.187,571.431,571.505,780.5,995.225,568.54,765.834,977.689
73.7,113.3,1842.96,2320.8744,280,363.6,7129.44,100.56,256.576,271.21,433.2,577.395,244.87,400.816,527.396,568.527,571.427,777.514,989.455,565.584,765.773,980.567
72.6,114.1,1917,2261.2512,266,358.8,6555.12,100.512,250.769,268.356,430.186,574.495,244.804,391.994,509.677,562.651,562.672,768.733,983.518,562.644,765.799,983.585
71.4,115.2,1841.16,2256.6648,248,355.2,5486.88,100.605,250.757,268.365,433.123,574.329,244.717,385.959,489.044,559.697,556.8,762.821,974.718,559.71,765.746,983.599
65.2,116.5,2156.76,2417.1888,234,346.8,4445.76,100.606,250.729,268.398,430.149,574.371,244.664,365.572,459.759,556.83,556.764,759.82,965.891,559.726,765.762,983.58
65.1,120,2098.8,2064.036,266,347.04,3782.64,100.631,250.622,268.289,427.27,556.781,241.883,353.668,433.019,556.745,553.799,748.147,951.2,556.827,768.643,983.521
71.1,119.8,2189.04,2603.7024,276,348.24,3396.96,100.593,247.714,268.195,418.493,556.841,233.046,324.293,388.901,556.762,553.776,739.122,930.556,559.751,765.794,983.57
72.8,119.8,2294.28,2751.996,254,353.52,2863.68,100.573,244.877,262.416,409.546,533.223,227.23,344.84,380.163,547.919,539.098,715.622,907.076,550.935,762.833,977.761
76.8,122.3,2375.64,2730.5928,234,348.72,2514.24,100.583,244.794,265.288,409.535,527.371,224.208,274.247,294.807,544.982,536.138,695.131,886.436,547.938,762.833,977.738
81.4,121.7,2461.56,2582.2992,200,350.4,2223.36,100.523,244.643,262.452,406.658,486.181,221.296,271.324,294.807,542.093,533.188,671.703,871.671,550.818,765.806,980.57
84.9,119.9,2474.16,2550.1944,196,375.36,1696.8,97.5708,244.668,253.638,406.657,494.974,224.288,259.538,294.807,533.261,527.311,659.732,856.894,542.075,765.813,980.641
83,116.5,2442.6,2125.188,216,423.84,1463.52,91.7394,241.887,253.653,397.799,483.21,224.12,250.753,218.27,530.29,521.45,636.208,836.511,536.213,762.873,980.641
79,114.5,2478.6,2415.66,198,441.84,1281.84,91.6995,241.796,250.757,392.007,483.178,221.316,244.816,200.529,530.23,518.501,639.137,839.347,536.181,762.861,980.666
76.1,112.9,2502.84,2732.1216,212,477.84,1121.28,91.709,244.636,256.533,406.674,500.823,224.126,244.783,200.534,527.347,515.602,645.161,845.271,533.223,762.849,983.554
78.6,109.5,2424.84,1733.8152,234,533.76,1009.2,88.879,241.897,253.631,403.718,497.908,224.187,247.656,203.606,530.318,524.422,665.572,859.864,536.176,759.873,980.602
81.1,111.1,2493.96,2596.0584,284,739.92,903.36,91.7007,241.894,259.452,409.517,527.283,221.299,235.981,218.21,530.272,524.405,686.234,880.429,533.277,759.797,977.71
82,110.4,2454.48,2103.7848,294,1740.48,838.56,91.7332,241.783,256.523,409.637,544.988,221.151,244.715,215.375,530.351,527.372,703.917,898.172,536.175,756.942,977.744
78.9,110.3,2453.04,2093.0832,284,4175.76,791.76,91.8007,244.656,256.592,412.606,571.44,224.189,256.564,235.978,536.19,530.343,718.697,915.879,544.998,765.69,980.639
77.2,108.6,2440.2,1947.8472,306,6164.4,780.48,97.6126,244.644,259.519,424.346,568.576,221.347,294.813,283.074,547.986,542.075,742.164,939.444,553.78,765.71,977.694
73.3,110,2499.12,2689.3152,340,7046.16,747.6,97.5837,244.73,262.435,421.351,565.564,224.247,318.398,338.879,553.795,550.895,748.124,957.031,553.839,762.855,980.568
72.5,110.8,2429.16,1791.9096,372,7399.44,724.56,100.454,247.729,265.368,427.262,571.403,235.943,321.36,356.667,556.828,553.899,762.738,977.676,559.753,768.733,980.67
